symbol,fold,hyperparam_kind,n_estimators,max_depth,min_samples_leaf,rmse,mae,r2,train_seconds,predict_seconds,n_train,n_test
^IXIC,2,n_estimators,250,12,10,0.0090696761604322,0.007848382849582478,-2.0232414795148075,0.0975,0.0124,1326,126
^IXIC,2,n_estimators,500,12,10,0.008409744241725607,0.007204833039797082,-1.5992906995702891,0.1786,0.0261,1326,126
^IXIC,2,n_estimators,1000,12,10,0.008222544740231869,0.007038314422313277,-1.4848590953033542,0.3679,0.0539,1326,126
^IXIC,2,max_depth,500,6,10,0.008206176120994639,0.007036291657809276,-1.4749757248639868,0.18,0.0265,1326,126
^IXIC,2,max_depth,500,9,10,0.008043631810849852,0.006846436790812805,-1.377900304407064,0.1747,0.0381,1326,126
^IXIC,2,max_depth,500,12,10,0.008409744241725607,0.007204833039797083,-1.5992906995702891,0.2036,0.0271,1326,126
^IXIC,2,max_depth,500,15,10,0.008471951233553598,0.007234655439709522,-1.637886898740736,0.1837,0.0271,1326,126
^IXIC,2,max_depth,500,None,10,0.008533380401680397,0.00731262695125585,-1.6762796306733407,0.1932,0.0268,1326,126
^IXIC,2,min_samples_leaf,500,12,5,0.008056070317449544,0.006918785337408591,-1.3852602627856818,0.1995,0.0386,1326,126
^IXIC,2,min_samples_leaf,500,12,10,0.008409744241725607,0.007204833039797083,-1.5992906995702896,0.1857,0.0388,1326,126
^IXIC,2,min_samples_leaf,500,12,20,0.008007861346561698,0.006902366181692077,-1.3567980287609034,0.2181,0.0268,1326,126
^IXIC,2,min_samples_leaf,500,12,50,0.00843108938212675,0.007337642339857643,-1.6125021919206337,0.1699,0.0266,1326,126
^IXIC,3,n_estimators,100,12,10,0.005239890439965438,0.004517591354313935,0.014979678692596976,0.0479,0.0119,1389,126
^IXIC,3,n_estimators,250,12,10,0.005254976202659471,0.004548307388275926,0.009299722666268107,0.0982,0.0134,1389,126
^IXIC,3,n_estimators,500,12,10,0.005285867730539052,0.004592700056969453,-0.00238223288185635,0.1827,0.0261,1389,126
^IXIC,3,n_estimators,1000,12,10,0.005294435400607617,0.0045944002543527145,-0.005634315886950514,0.3578,0.0662,1389,126
^IXIC,3,max_depth,500,6,10,0.005054193185014824,0.004335350382810537,0.0835591216350684,0.1717,0.0265,1389,126
^IXIC,3,max_depth,500,9,10,0.005340017502914392,0.004648676420073499,-0.02302474430310597,0.1785,0.0379,1389,126
^IXIC,3,max_depth,500,12,10,0.0052858677305390525,0.0045927000569694525,-0.002382232881856572,0.1859,0.0384,1389,126
^IXIC,3,max_depth,500,15,10,0.005344591526378123,0.004655006737457392,-0.024778050632024318,0.188,0.0384,1389,126
^IXIC,3,max_depth,500,None,10,0.005339774842940222,0.004648923719893156,-0.022931770256674477,0.1891,0.0396,1389,126
^IXIC,3,min_samples_leaf,500,12,5,0.005710796405613504,0.0050310867589137605,-0.17002228119733975,0.2064,0.0398,1389,126
^IXIC,3,min_samples_leaf,500,12,10,0.005285867730539052,0.004592700056969453,-0.00238223288185635,0.1837,0.0373,1389,126
^IXIC,3,min_samples_leaf,500,12,20,0.005081317294608826,0.004349460410305651,0.07369628374913684,0.2043,0.0269,1389,126
^IXIC,3,min_samples_leaf,500,12,50,0.005016512890308726,0.004344260877272819,0.09717278442388344,0.1783,0.0244,1389,126
^IXIC,4,n_estimators,100,12,10,0.005749846193008034,0.005183005151628045,-2.474956523751465,0.0496,0.0139,1452,126
^IXIC,4,n_estimators,250,12,10,0.00597562354762204,0.005420203806339103,-2.7532144541623604,0.0973,0.0267,1452,126
^IXIC,4,n_estimators,500,12,10,0.0059450371323286275,0.005382016886320583,-2.714890895760448,0.1974,0.0265,1452,126
^IXIC,4,n_estimators,1000,12,10,0.005960282018277085,0.005405633424583551,-2.7339675470910065,0.3825,0.066,1452,126
^IXIC,4,max_depth,500,6,10,0.005425768488804253,0.004862696531647944,-2.0942787740724564,0.2075,0.0242,1452,126
^IXIC,4,max_depth,500,9,10,0.00597827875392027,0.0054111819746267865,-2.756550598959347,0.1842,0.0275,1452,126
^IXIC,4,max_depth,500,12,10,0.0059450371323286275,0.005382016886320583,-2.714890895760448,0.1909,0.0405,1452,126
^IXIC,4,max_depth,500,15,10,0.005922068928646881,0.005370087710809326,-2.686241941444343,0.2029,0.0392,1452,126
^IXIC,4,max_depth,500,None,10,0.005755155253822851,0.005189328433481373,-2.481376616438244,0.1962,0.0384,1452,126
^IXIC,4,min_samples_leaf,500,12,5,0.00692222501193807,0.006406775476451253,-4.036494276021181,0.2124,0.0399,1452,126
^IXIC,4,min_samples_leaf,500,12,10,0.005945037132328627,0.005382016886320583,-2.7148908957604463,0.2009,0.0398,1452,126
^IXIC,4,min_samples_leaf,500,12,20,0.005275086493541045,0.004692503374509704,-1.924799435239748,0.193,0.0268,1452,126
^IXIC,4,min_samples_leaf,500,12,50,0.005041450423707928,0.004494267532542615,-1.6714553619600778,0.1715,0.0267,1452,126
^IXIC,5,n_estimators,100,12,10,0.004253015674621177,0.0036185038690264982,0.3473064276208515,0.0474,0.0137,1515,126
^IXIC,5,n_estimators,250,12,10,0.004278275294027621,0.003670894774930651,0.33953041554925667,0.102,0.0255,1515,126
^IXIC,5,n_estimators,500,12,10,0.00430777718390617,0.0036858478153871162,0.3303901514307296,0.2065,0.0402,1515,126
^IXIC,5,n_estimators,1000,12,10,0.004326774317800679,0.0036999131905186998,0.32447122097656034,0.4153,0.0644,1515,126
^IXIC,5,max_depth,500,6,10,0.004124440445833771,0.0035312231830741453,0.3861737691703,0.172,0.0268,1515,126
^IXIC,5,max_depth,500,9,10,0.004306296644591139,0.0036751696346348614,0.3308503485579072,0.1848,0.0268,1515,126
^IXIC,5,max_depth,500,12,10,0.004307777183906169,0.0036858478153871162,0.3303901514307298,0.1896,0.0395,1515,126
^IXIC,5,max_depth,500,15,10,0.004358996176514569,0.003723476487010006,0.3143723154848376,0.1942,0.0396,1515,126
^IXIC,5,max_depth,500,None,10,0.004346736101817629,0.00371858547853136,0.3182236726235066,0.2035,0.0396,1515,126
^IXIC,5,min_samples_leaf,500,12,5,0.004758920683159211,0.004080316519288631,0.1827925782516714,0.2051,0.0396,1515,126
^IXIC,5,min_samples_leaf,500,12,10,0.004307777183906169,0.0036858478153871162,0.3303901514307298,0.194,0.0393,1515,126
^IXIC,5,min_samples_leaf,500,12,20,0.004146931518699174,0.003515808125437959,0.37946097867257766,0.1846,0.0271,1515,126
^IXIC,5,min_samples_leaf,500,12,50,0.003980295635663289,0.0033433589258234637,0.4283291732936306,0.1634,0.0243,1515,126
^IXIC,6,n_estimators,100,12,10,0.004786319268222972,0.003946554003937905,0.3454638141611147,0.0478,0.0135,1578,126
^IXIC,6,n_estimators,250,12,10,0.004868806088721354,0.004010570757630998,0.32270902515547273,0.0969,0.0263,1578,126
^IXIC,6,n_estimators,500,12,10,0.004873559511623828,0.004019107446944581,0.3213858991364923,0.1986,0.0361,1578,126
^IXIC,6,n_estimators,1000,12,10,0.004873246446000376,0.004026222571654692,0.3214730813787132,0.3783,0.0611,1578,126
^IXIC,6,max_depth,500,6,10,0.005037063646939489,0.004172413504676253,0.2750881330553141,0.1738,0.0248,1578,126
^IXIC,6,max_depth,500,9,10,0.00485362317940803,0.004009187931118655,0.32692657401550373,0.2184,0.0395,1578,126
^IXIC,6,max_depth,500,12,10,0.004873559511623829,0.004019107446944582,0.32138589913649207,0.1978,0.0394,1578,126
^IXIC,6,max_depth,500,15,10,0.004827669925378959,0.0039824532664775964,0.3341054345888679,0.2025,0.0382,1578,126
^IXIC,6,max_depth,500,None,10,0.0048304633763101325,0.003977807737073179,0.33333459399984255,0.2069,0.0401,1578,126
^IXIC,6,min_samples_leaf,500,12,5,0.0047721068460942805,0.003882307103419271,0.3493451821332011,0.2107,0.0384,1578,126
^IXIC,6,min_samples_leaf,500,12,10,0.004873559511623829,0.004019107446944582,0.32138589913649196,0.2024,0.039,1578,126
^IXIC,6,min_samples_leaf,500,12,20,0.005049772189268242,0.0041533878161467966,0.27142560445477615,0.1836,0.0395,1578,126
^IXIC,6,min_samples_leaf,500,12,50,0.004944977938030506,0.004026836068021227,0.3013509884764636,0.1765,0.0267,1578,126
^IXIC,7,n_estimators,100,12,10,0.006043321142730747,0.004683298274279242,-0.1606833820628868,0.0487,0.0138,1641,126
^IXIC,7,n_estimators,250,12,10,0.006054885141390947,0.004691190356113944,-0.16512960707935198,0.098,0.0242,1641,126
^IXIC,7,n_estimators,500,12,10,0.005995284891575301,0.004658864608834597,-0.1423049808150949,0.1877,0.04,1641,126
^IXIC,7,n_estimators,1000,12,10,0.006053201476659334,0.00470599450530228,-0.16448172860075538,0.3927,0.0622,1641,126
^IXIC,7,max_depth,500,6,10,0.00610551887660202,0.0047479598507971675,-0.1846977850795326,0.1876,0.0368,1641,126
^IXIC,7,max_depth,500,9,10,0.006053282490258066,0.004713959879887094,-0.16451289871367902,0.1912,0.0271,1641,126
^IXIC,7,max_depth,500,12,10,0.005995284891575301,0.004658864608834597,-0.1423049808150949,0.1936,0.0399,1641,126
^IXIC,7,max_depth,500,15,10,0.006037683547660555,0.004702378601023479,-0.1585188732841185,0.2085,0.0358,1641,126
^IXIC,7,max_depth,500,None,10,0.006043603564125917,0.004690470344542717,-0.16079186859601013,0.2228,0.0397,1641,126
^IXIC,7,min_samples_leaf,500,12,5,0.006548323995608987,0.004913517895900505,-0.3627705451190453,0.2201,0.0397,1641,126
^IXIC,7,min_samples_leaf,500,12,10,0.005995284891575301,0.004658864608834599,-0.1423049808150949,0.2075,0.0398,1641,126
^IXIC,7,min_samples_leaf,500,12,20,0.00592575837232069,0.004680138583982905,-0.11596428933476521,0.1836,0.0397,1641,126
^IXIC,7,min_samples_leaf,500,12,50,0.005610633680160629,0.004471369897451101,-0.00042894553819294856,0.1798,0.0256,1641,126
^IXIC,8,n_estimators,100,12,10,0.00668910611051999,0.005122870696077904,-0.2974411436151658,0.0496,0.0138,1704,126
^IXIC,8,n_estimators,250,12,10,0.006505766609511938,0.0049410255639428646,-0.2272935551272195,0.1078,0.0266,1704,126
^IXIC,8,n_estimators,500,12,10,0.0065157620266867045,0.004952077978381585,-0.23106766370640375,0.2027,0.0384,1704,126
^IXIC,8,n_estimators,1000,12,10,0.006596219676103948,0.005005636066887658,-0.2616582055939878,0.3985,0.0661,1704,126
^IXIC,8,max_depth,500,6,10,0.006535255465967606,0.004979158229234494,-0.23844474104875157,0.1884,0.0246,1704,126
^IXIC,8,max_depth,500,9,10,0.006601519014505979,0.005011575109435616,-0.26368622764981,0.1896,0.0377,1704,126
^IXIC,8,max_depth,500,12,10,0.006515762026686704,0.004952077978381585,-0.23106766370640353,0.204,0.0402,1704,126
^IXIC,8,max_depth,500,15,10,0.0065696961044764725,0.004979259746786676,-0.25153228370053093,0.2537,0.0399,1704,126
^IXIC,8,max_depth,500,None,10,0.006578844570674179,0.004978578921224274,-0.2550202906154171,0.226,0.0389,1704,126
^IXIC,8,min_samples_leaf,500,12,5,0.007124410962915089,0.0052283035692745885,-0.471802112008755,0.2475,0.0381,1704,126
^IXIC,8,min_samples_leaf,500,12,10,0.006515762026686704,0.004952077978381585,-0.23106766370640353,0.2056,0.0397,1704,126
^IXIC,8,min_samples_leaf,500,12,20,0.006231498208261583,0.004838382190080744,-0.12599495390324522,0.1881,0.0393,1704,126
^IXIC,8,min_samples_leaf,500,12,50,0.006133254553055716,0.004775349698378396,-0.09077072908015849,0.2064,0.0272,1704,126
^IXIC,9,n_estimators,100,12,10,0.006771663403516494,0.005210289275570893,-0.2721078231057892,0.0479,0.0137,1767,126
^IXIC,9,n_estimators,250,12,10,0.006667919530834124,0.005141329475547949,-0.23342827019052836,0.1138,0.0138,1767,126
^IXIC,9,n_estimators,500,12,10,0.006647309350970934,0.005135358021481639,-0.22581513369920114,0.2068,0.0369,1767,126
^IXIC,9,n_estimators,1000,12,10,0.006617544597330497,0.005116597348659812,-0.21486201074261158,0.4081,0.0665,1767,126
^IXIC,9,max_depth,500,6,10,0.006621122983963977,0.005098543069744698,-0.21617622065440467,0.1887,0.0252,1767,126
^IXIC,9,max_depth,500,9,10,0.006640131936651109,0.005133023430460656,-0.22316942166066922,0.1852,0.0391,1767,126
^IXIC,9,max_depth,500,12,10,0.006647309350970934,0.005135358021481639,-0.22581513369920114,0.2144,0.0376,1767,126
^IXIC,9,max_depth,500,15,10,0.0066055113328787425,0.0051078798468408345,-0.2104478464413697,0.22,0.0377,1767,126
^IXIC,9,max_depth,500,None,10,0.006569956309545567,0.005083427924352641,-0.1974521306555348,0.2607,0.0384,1767,126
^IXIC,9,min_samples_leaf,500,12,5,0.006770324065645489,0.005248692074321326,-0.2716046635155571,0.2414,0.0398,1767,126
^IXIC,9,min_samples_leaf,500,12,10,0.006647309350970936,0.005135358021481639,-0.22581513369920136,0.2071,0.0406,1767,126
^IXIC,9,min_samples_leaf,500,12,20,0.006546043970064846,0.005050865464819159,-0.18875138079851483,0.199,0.0393,1767,126
^IXIC,9,min_samples_leaf,500,12,50,0.006478095296500159,0.004991306699659692,-0.1642007184839418,0.2005,0.0268,1767,126
^IXIC,10,n_estimators,100,12,10,0.005405880607547808,0.0043319339823647786,-0.21709795808503873,0.0558,0.0138,1830,126
^IXIC,10,n_estimators,250,12,10,0.005431153385705537,0.00436735530425668,-0.22850455395734648,0.1133,0.0265,1830,126
^IXIC,10,n_estimators,500,12,10,0.005391716111142264,0.004333987509128726,-0.2107282302585185,0.2198,0.0381,1830,126
^IXIC,10,n_estimators,1000,12,10,0.00538817105452952,0.0043318022247107535,-0.2091366445736449,0.4275,0.0608,1830,126
^IXIC,10,max_depth,500,6,10,0.005121118520722312,0.003875743806002042,-0.09225059093836174,0.1922,0.0369,1830,126
^IXIC,10,max_depth,500,9,10,0.005451352821341066,0.004345973142778249,-0.23765960549286258,0.196,0.038,1830,126
^IXIC,10,max_depth,500,12,10,0.005391716111142265,0.004333987509128726,-0.21072823025851894,0.2171,0.0402,1830,126
^IXIC,10,max_depth,500,15,10,0.005424164197109055,0.004350035315434381,-0.22534473698445123,0.2595,0.0553,1830,126
^IXIC,10,max_depth,500,None,10,0.005382675494871135,0.004327359949091191,-0.2066714318551952,0.2279,0.0384,1830,126
^IXIC,10,min_samples_leaf,500,12,5,0.00562800119650217,0.0046717915793605255,-0.31917069927509334,0.247,0.0392,1830,126
^IXIC,10,min_samples_leaf,500,12,10,0.005391716111142264,0.004333987509128726,-0.21072823025851894,0.2167,0.0378,1830,126
^IXIC,10,min_samples_leaf,500,12,20,0.00513587348881948,0.003957190374357114,-0.09855364346353945,0.1903,0.0377,1830,126
^IXIC,10,min_samples_leaf,500,12,50,0.004892662029238853,0.0036950153025693093,0.0030277544982302285,0.1855,0.0252,1830,126
^IXIC,11,n_estimators,100,12,10,0.003732128491369458,0.0031678059733341373,-0.8920667116570604,0.0484,0.0137,1893,126
^IXIC,11,n_estimators,250,12,10,0.0036689798168068333,0.0031095076597702654,-0.8285797900297627,0.1068,0.0264,1893,126
^IXIC,11,n_estimators,500,12,10,0.003643804933401921,0.003079741610761544,-0.8035721028438814,0.2126,0.0373,1893,126
^IXIC,11,n_estimators,1000,12,10,0.0036814453348625966,0.0031200567400405466,-0.8410262561653632,0.4244,0.0627,1893,126
^IXIC,11,max_depth,500,6,10,0.0032406172897265343,0.0026992434052363007,-0.42652293903731864,0.1867,0.0262,1893,126
^IXIC,11,max_depth,500,9,10,0.0036529674346648285,0.0030916586968222966,-0.8126538230065354,0.1989,0.0386,1893,126
^IXIC,11,max_depth,500,12,10,0.0036438049334019218,0.0030797416107615446,-0.8035721028438823,0.2165,0.0379,1893,126
^IXIC,11,max_depth,500,15,10,0.003797356814490436,0.00322278786460937,-0.9587819088627512,0.225,0.0375,1893,126
^IXIC,11,max_depth,500,None,10,0.0037844743833230967,0.0032085704111356984,-0.9455142220350707,0.2314,0.0389,1893,126
^IXIC,11,min_samples_leaf,500,12,5,0.004103299774708382,0.0034724850964850335,-1.287124272131114,0.2535,0.0383,1893,126
^IXIC,11,min_samples_leaf,500,12,10,0.003643804933401921,0.003079741610761544,-0.8035721028438811,0.2166,0.0383,1893,126
^IXIC,11,min_samples_leaf,500,12,20,0.0034262137224105676,0.002909212068619645,-0.5946015079111755,0.1925,0.0392,1893,126
^IXIC,11,min_samples_leaf,500,12,50,0.003063130448088767,0.0025493481813721195,-0.27454230335188523,0.181,0.0253,1893,126
^IXIC,12,n_estimators,100,12,10,0.0031265610867009007,0.0023716068761624434,-0.6477459339008493,0.0482,0.0115,1956,126
^IXIC,12,n_estimators,250,12,10,0.0031159665960747186,0.002368418165566902,-0.6365979336473373,0.1121,0.0276,1956,126
^IXIC,12,n_estimators,500,12,10,0.0031017783387658287,0.0023556980162890025,-0.6217276802132423,0.2578,0.0387,1956,126
^IXIC,12,n_estimators,1000,12,10,0.003164855027493752,0.002411016427101742,-0.6883561110329226,0.4436,0.0628,1956,126
^IXIC,12,max_depth,500,6,10,0.002867309896827832,0.0021919053108280686,-0.38581634524701713,0.1812,0.0253,1956,126
^IXIC,12,max_depth,500,9,10,0.0031258337323513906,0.0023885974286969075,-0.6469793691471712,0.2046,0.0378,1956,126
^IXIC,12,max_depth,500,12,10,0.0031017783387658287,0.0023556980162890025,-0.6217276802132425,0.239,0.036,1956,126
^IXIC,12,max_depth,500,15,10,0.003223433909907941,0.002451409403678776,-0.7514347108407933,0.2303,0.0393,1956,126
^IXIC,12,max_depth,500,None,10,0.003191454019025616,0.002429645040628632,-0.716854911967129,0.2485,0.0396,1956,126
^IXIC,12,min_samples_leaf,500,12,5,0.0036189563109585324,0.0028226054732957188,-1.2076137601291514,0.2909,0.0385,1956,126
^IXIC,12,min_samples_leaf,500,12,10,0.0031017783387658287,0.0023556980162890025,-0.6217276802132425,0.24,0.0368,1956,126
^IXIC,12,min_samples_leaf,500,12,20,0.003012669659747664,0.0023193716366698004,-0.529887299935542,0.2114,0.0398,1956,126
^IXIC,12,min_samples_leaf,500,12,50,0.002794888096175857,0.002174331545311414,-0.3166952227812656,0.2,0.039,1956,126
^IXIC,13,n_estimators,100,12,10,0.0034838439319090156,0.0026851309049981003,-0.3269136079103685,0.0507,0.0138,2019,126
^IXIC,13,n_estimators,250,12,10,0.0035722416920542293,0.0027837841435792705,-0.3951051274656314,0.1211,0.0271,2019,126
^IXIC,13,n_estimators,500,12,10,0.0035821850788736176,0.002791668513364442,-0.40288252759028476,0.2322,0.0374,2019,126
^IXIC,13,n_estimators,1000,12,10,0.0035772635607585475,0.002788336884300537,-0.39903037101642913,0.5064,0.064,2019,126
^IXIC,13,max_depth,500,6,10,0.003314934925350216,0.002544441022386243,-0.20136584229060062,0.1928,0.0263,2019,126
^IXIC,13,max_depth,500,9,10,0.0035604504436023967,0.0027670519291966263,-0.38591040690940615,0.2084,0.0389,2019,126
^IXIC,13,max_depth,500,12,10,0.0035821850788736176,0.002791668513364442,-0.40288252759028476,0.2474,0.0368,2019,126
^IXIC,13,max_depth,500,15,10,0.00356178986688054,0.002776452612712109,-0.386953347885006,0.2767,0.039,2019,126
^IXIC,13,max_depth,500,None,10,0.0035749887286003045,0.00279195665929967,-0.397251610627529,0.2556,0.0533,2019,126
^IXIC,13,min_samples_leaf,500,12,5,0.004134218294157494,0.0034331085371249676,-0.868581625775356,0.274,0.0379,2019,126
^IXIC,13,min_samples_leaf,500,12,10,0.0035821850788736176,0.002791668513364442,-0.40288252759028476,0.2318,0.0404,2019,126
^IXIC,13,min_samples_leaf,500,12,20,0.0032975952515890126,0.002517517243282706,-0.18883056762816341,0.2036,0.0401,2019,126
^IXIC,13,min_samples_leaf,500,12,50,0.0032125305727277727,0.0024739564631725097,-0.12828757079501374,0.185,0.0256,2019,126
^IXIC,14,n_estimators,100,12,10,0.0032291553143191914,0.0026919959513169414,0.09897164463542119,0.051,0.0138,2082,126
^IXIC,14,n_estimators,250,12,10,0.003220957109780618,0.0027000321029356737,0.10354091256028553,0.1191,0.0261,2082,126
^IXIC,14,n_estimators,500,12,10,0.0032070321895393294,0.0027047095810171146,0.11127534502901948,0.2348,0.0368,2082,126
^IXIC,14,n_estimators,1000,12,10,0.0032133701905619847,0.0027005131360762708,0.10775913229470524,0.4674,0.0633,2082,126
^IXIC,14,max_depth,500,6,10,0.003273416448234722,0.0027455018404728606,0.07410207442081418,0.187,0.0262,2082,126
^IXIC,14,max_depth,500,9,10,0.003245388426418364,0.002733458697316917,0.08988985271200378,0.2042,0.0387,2082,126
^IXIC,14,max_depth,500,12,10,0.0032070321895393294,0.002704709581017115,0.11127534502901948,0.2258,0.0398,2082,126
^IXIC,14,max_depth,500,15,10,0.003217413588629301,0.002709181010008976,0.10551229824256914,0.243,0.0377,2082,126
^IXIC,14,max_depth,500,None,10,0.0032182750473130402,0.002711469808437129,0.10503323806844223,0.2396,0.039,2082,126
^IXIC,14,min_samples_leaf,500,12,5,0.003282652559046762,0.0028104365858001457,0.06886976713645077,0.2822,0.038,2082,126
^IXIC,14,min_samples_leaf,500,12,10,0.00320703218953933,0.0027047095810171155,0.11127534502901926,0.2345,0.0394,2082,126
^IXIC,14,min_samples_leaf,500,12,20,0.0032920857262249514,0.002714525573864576,0.06351060876125114,0.205,0.0393,2082,126
^IXIC,14,min_samples_leaf,500,12,50,0.0032856873782087285,0.0027511005470503822,0.06714730759702425,0.1872,0.0252,2082,126
^IXIC,15,n_estimators,100,12,10,0.0041118301501578535,0.0033230924381944657,0.13695263270640345,0.0511,0.0138,2145,126
^IXIC,15,n_estimators,250,12,10,0.00408307755957394,0.0033237804699431093,0.14898040911094723,0.117,0.0274,2145,126
^IXIC,15,n_estimators,500,12,10,0.0041028679842552785,0.003341583532066112,0.14071073750610685,0.2434,0.0384,2145,126
^IXIC,15,n_estimators,1000,12,10,0.004097331468786743,0.003351416674424581,0.14302826679879466,0.4653,0.0632,2145,126
^IXIC,15,max_depth,500,6,10,0.004063081463266753,0.0032588536695582113,0.15729541195807561,0.1902,0.026,2145,126
^IXIC,15,max_depth,500,9,10,0.004123427335839127,0.0033528163942890205,0.1320774141283073,0.2165,0.0402,2145,126
^IXIC,15,max_depth,500,12,10,0.0041028679842552785,0.003341583532066112,0.14071073750610685,0.2394,0.0391,2145,126
^IXIC,15,max_depth,500,15,10,0.004091442437914934,0.0033326690600181644,0.1454899207977648,0.2462,0.0393,2145,126
^IXIC,15,max_depth,500,None,10,0.004108963578913517,0.0033428559291036166,0.13815556390865058,0.2509,0.0371,2145,126
^IXIC,15,min_samples_leaf,500,12,5,0.004166245715146233,0.003450040980061045,0.1139585100501167,0.2989,0.0383,2145,126
^IXIC,15,min_samples_leaf,500,12,10,0.0041028679842552785,0.0033415835320661125,0.14071073750610663,0.2443,0.0357,2145,126
^IXIC,15,min_samples_leaf,500,12,20,0.004075310846759831,0.0032670275006509665,0.1522148999312255,0.249,0.038,2145,126
^IXIC,15,min_samples_leaf,500,12,50,0.003977756006323069,0.0031867902587893564,0.1923176749700959,0.1981,0.0404,2145,126
^IXIC,16,n_estimators,100,12,10,0.004389959584396729,0.0034686138692127085,0.05968174528941528,0.0659,0.014,2208,126
^IXIC,16,n_estimators,250,12,10,0.004365329041307712,0.0034842299143071132,0.07020374483632164,0.1441,0.0259,2208,126
^IXIC,16,n_estimators,500,12,10,0.004365384848044047,0.0034971113788388624,0.07017997149614841,0.2835,0.0373,2208,126
^IXIC,16,n_estimators,1000,12,10,0.00435184003934825,0.0034910236862317635,0.07594106533094303,0.5061,0.0617,2208,126
^IXIC,16,max_depth,500,6,10,0.0042684794724387725,0.0033292130315395905,0.11100315903133906,0.187,0.0367,2208,126
^IXIC,16,max_depth,500,9,10,0.004354008371153094,0.0034899776451450737,0.07501999951547655,0.24,0.0391,2208,126
^IXIC,16,max_depth,500,12,10,0.004365384848044047,0.003497111378838863,0.07017997149614841,0.2508,0.0351,2208,126
^IXIC,16,max_depth,500,15,10,0.004374321345838548,0.003502158892102865,0.06636915524247822,0.261,0.0405,2208,126
^IXIC,16,max_depth,500,None,10,0.00437106112380039,0.0035104233033311665,0.06776032398047249,0.2679,0.0372,2208,126
^IXIC,16,min_samples_leaf,500,12,5,0.004499337210282179,0.0037045350759519393,0.01224119451780925,0.3211,0.0382,2208,126
^IXIC,16,min_samples_leaf,500,12,10,0.004365384848044047,0.0034971113788388624,0.07017997149614841,0.2527,0.0398,2208,126
^IXIC,16,min_samples_leaf,500,12,20,0.004271602870700272,0.0033223943388208744,0.10970166180856888,0.2173,0.0401,2208,126
^IXIC,16,min_samples_leaf,500,12,50,0.004196717928555817,0.0032308401522615393,0.14064346530050775,0.188,0.0271,2208,126
^IXIC,17,n_estimators,100,12,10,0.004029644747739751,0.003172087152273482,-0.10903774027414603,0.0619,0.0137,2271,126
^IXIC,17,n_estimators,250,12,10,0.004026747848586279,0.0031752328555234065,-0.10744374583213823,0.1311,0.0274,2271,126
^IXIC,17,n_estimators,500,12,10,0.004033232966000267,0.0031747904135710123,-0.11101371656495784,0.2428,0.0397,2271,126
^IXIC,17,n_estimators,1000,12,10,0.004028232752205923,0.0031647983268957053,-0.10826065838379595,0.5377,0.0675,2271,126
^IXIC,17,max_depth,500,6,10,0.004038511933875963,0.0030908706315047906,-0.11392395955196255,0.1954,0.0401,2271,126
^IXIC,17,max_depth,500,9,10,0.004043071645649171,0.0031468360701444593,-0.11644074772270674,0.2178,0.037,2271,126
^IXIC,17,max_depth,500,12,10,0.004033232966000267,0.0031747904135710115,-0.11101371656495784,0.2658,0.0401,2271,126
^IXIC,17,max_depth,500,15,10,0.004035929032318248,0.003165202486461773,-0.11249955575696124,0.2729,0.0541,2271,126
^IXIC,17,max_depth,500,None,10,0.00402366051501723,0.003150545683556597,-0.10574622829308611,0.284,0.0398,2271,126
^IXIC,17,min_samples_leaf,500,12,5,0.004097187269890708,0.0033104399052773454,-0.1465273881275293,0.3209,0.04,2271,126
^IXIC,17,min_samples_leaf,500,12,10,0.004033232966000267,0.0031747904135710123,-0.11101371656495784,0.2588,0.0378,2271,126
^IXIC,17,min_samples_leaf,500,12,20,0.00403191443317188,0.0030793930150248084,-0.11028741653781893,0.2288,0.0397,2271,126
^IXIC,17,min_samples_leaf,500,12,50,0.004049776830377058,0.0030713772096364637,-0.12014691451555226,0.1824,0.0384,2271,126
^IXIC,18,n_estimators,100,12,10,0.009327586781581706,0.0058342918187002,0.22192943528783882,0.062,0.0128,2334,126
^IXIC,18,n_estimators,250,12,10,0.009150683365687307,0.005757891848085547,0.25116274045499754,0.1256,0.0274,2334,126
^IXIC,18,n_estimators,500,12,10,0.009129444801972269,0.005718344643249295,0.25463478084970503,0.2574,0.0372,2334,126
^IXIC,18,n_estimators,1000,12,10,0.009141471939124016,0.005713710038127467,0.2526695978829221,0.5251,0.0628,2334,126
^IXIC,18,max_depth,500,6,10,0.009232276939449446,0.005736152050398059,0.23774894146422898,0.1922,0.0389,2334,126
^IXIC,18,max_depth,500,9,10,0.009211326080043356,0.00575193973978402,0.24120457752620805,0.218,0.0389,2334,126
^IXIC,18,max_depth,500,12,10,0.009129444801972267,0.005718344643249294,0.25463478084970514,0.2883,0.0376,2334,126
^IXIC,18,max_depth,500,15,10,0.009183972532399925,0.0057225330828534395,0.24570445710600775,0.2722,0.0375,2334,126
^IXIC,18,max_depth,500,None,10,0.00920362648858075,0.0057446103384076255,0.24247257584007154,0.3205,0.0374,2334,126
^IXIC,18,min_samples_leaf,500,12,5,0.009452597565610054,0.0060088171076909756,0.20093386289434612,0.3125,0.0374,2334,126
^IXIC,18,min_samples_leaf,500,12,10,0.009129444801972267,0.005718344643249295,0.25463478084970514,0.2863,0.0347,2334,126
^IXIC,18,min_samples_leaf,500,12,20,0.00932946342481158,0.005780398807459569,0.22161631941365922,0.2389,0.0379,2334,126
