symbol,mode,fold,split,task,horizon_days,model,n_rows,mae,rmse,r2,extra
AAPL,walk,15,test,volatility,10,RIDGE,116,0.005592423208986983,0.007217875141339569,-1.0274182097102185,alpha=5.0
AAPL,walk,15,val,volatility,10,ELASTICNET,116,0.003161577857409585,0.004025863036523725,-0.8764647707684909,alpha=1e-3 l1=0.2
AAPL,walk,15,test,volatility,10,ELASTICNET,116,0.0050160332894586025,0.00663452255479365,-0.7129471443811313,alpha=1e-3 l1=0.2
AAPL,walk,15,val,volatility,10,HGB,116,0.003381897375988188,0.004277745542163009,-1.118616345480508,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,15,test,volatility,10,HGB,116,0.004725619260392041,0.006738996996716026,-0.767319780542119,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,val,volatility,10,BASELINE_ZERO,116,0.0135606691582517,0.014495751674878102,-7.0093869706271885,
AAPL,walk,16,test,volatility,10,BASELINE_ZERO,116,0.01162632844759594,0.0122521270122696,-9.045745838979377,
AAPL,walk,16,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004620456528659373,0.005417884969751498,-0.11886414298403225,mean=0.0153266
AAPL,walk,16,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.0045484302366970535,0.005351158503164327,-0.9162617718701604,mean=0.0153266
AAPL,walk,16,val,volatility,10,RIDGE,116,0.004669621008615083,0.005827437955631939,-0.29441373469542187,alpha=5.0
AAPL,walk,16,test,volatility,10,RIDGE,116,0.0038477909947454278,0.00562042562202523,-1.1139641377309002,alpha=5.0
AAPL,walk,16,val,volatility,10,ELASTICNET,116,0.004360048058714653,0.005594788651519841,-0.19312285903340487,alpha=1e-3 l1=0.2
AAPL,walk,16,test,volatility,10,ELASTICNET,116,0.003735241222243681,0.005189034497351833,-0.8019067885887399,alpha=1e-3 l1=0.2
AAPL,walk,16,val,volatility,10,HGB,116,0.004671006790748629,0.006487896589484825,-0.6044479546576143,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,16,test,volatility,10,HGB,116,0.0036542126624363085,0.0049102065350473895,-0.6134619408903483,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,val,volatility,10,BASELINE_ZERO,116,0.014483356565486293,0.015344842815152956,-8.163249267504339,
AAPL,walk,17,test,volatility,10,BASELINE_ZERO,116,0.013063058242068935,0.013911221637624266,-7.458651944977195,
AAPL,walk,17,val,volatility,10,BASELINE_MEAN_TRAIN,116,0.004273583614432116,0.005120708039838521,-0.020433347028572024,mean=0.015208
AAPL,walk,17,test,volatility,10,BASELINE_MEAN_TRAIN,116,0.004690111523308012,0.005242065518938158,-0.20108987131234324,mean=0.015208
AAPL,walk,17,val,volatility,10,RIDGE,116,0.005546600132421059,0.007323366266079678,-1.0871137682305974,alpha=5.0
AAPL,walk,17,test,volatility,10,RIDGE,116,0.00339416105724113,0.004134376072283458,0.2528796392115694,alpha=5.0
AAPL,walk,17,val,volatility,10,ELASTICNET,116,0.004907224792842281,0.006573367373451793,-0.6815137477985529,alpha=1e-3 l1=0.2
AAPL,walk,17,test,volatility,10,ELASTICNET,116,0.0034622589083158676,0.004183800890594978,0.23490981403434363,alpha=1e-3 l1=0.2
AAPL,walk,17,val,volatility,10,HGB,116,0.005257633283224158,0.007203444698573008,-1.0193196222226435,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,test,volatility,10,HGB,116,0.003456672016339653,0.004545987817493957,0.09671010842438132,lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,val,volatility,10,BASELINE_ZERO,116,0.01162632844759594,0.0122521270122696,-9.045745838979377,
