symbol,mode,fold,split,task,horizon_days,model,n_rows,acc,balacc,f1,auc,posrate,threshold,extra
AAPL,walk,17,val,direction,5,HGB,121,0.628099173553719,0.5422077922077921,0.7457627118644068,0.5982880755608029,0.6363636363636364,0.05,t_f1=0.7458 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,17,test,direction,5,HGB,121,0.4462809917355372,0.43338815789473684,0.5562913907284768,0.4205043859649123,0.5289256198347108,0.05,t_f1=0.7458 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,val,direction,5,BASELINE_ALL_ZERO,121,0.36363636363636365,0.5,0.0,0.5,0.6363636363636364,0.5,
AAPL,walk,18,test,direction,5,BASELINE_ALL_ZERO,121,0.5867768595041323,0.5,0.0,0.5,0.4132231404958678,0.5,
AAPL,walk,18,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.6363636363636364,0.5,0.7777777777777778,0.5,0.6363636363636364,0.5,p_train=0.576
AAPL,walk,18,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.4132231404958678,0.5,0.5847953216374269,0.5,0.4132231404958678,0.5,p_train=0.576
AAPL,walk,18,val,direction,5,LOGREG,121,0.6363636363636364,0.5,0.7777777777777778,0.6127508854781583,0.6363636363636364,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,18,test,direction,5,LOGREG,121,0.4132231404958678,0.5,0.5847953216374269,0.3850704225352113,0.4132231404958678,0.05,t_f1=0.7778 C=0.5 balanced
AAPL,walk,18,val,direction,5,HGB,121,0.5041322314049587,0.4301948051948052,0.6428571428571429,0.3476977567886658,0.6363636363636364,0.05,t_f1=0.6429 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,18,test,direction,5,HGB,121,0.512396694214876,0.5726760563380282,0.609271523178808,0.6704225352112676,0.4132231404958678,0.05,t_f1=0.6429 lr=0.03 depth=3 l2=1.0 leaf=30
AAPL,walk,19,val,direction,5,BASELINE_ALL_ZERO,121,0.47107438016528924,0.5,0.0,0.5,0.5289256198347108,0.5,
AAPL,walk,19,test,direction,5,BASELINE_ALL_ZERO,121,0.4214876033057851,0.5,0.0,0.5,0.5785123966942148,0.5,
AAPL,walk,19,val,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5289256198347108,0.5,0.6918918918918919,0.5,0.5289256198347108,0.5,p_train=0.576
AAPL,walk,19,test,direction,5,BASELINE_CONST_FROM_TRAIN,121,0.5785123966942148,0.5,0.7329842931937173,0.5,0.5785123966942148,0.5,p_train=0.576
