symbol,scenario,n_features,fold,split,n_rows,mae,rmse,r2
TSLA,ALL_NO_REGIME,48,1,test,121,0.030375450452116957,0.033060113886695455,-3.3896542434275574
TSLA,ALL_FULL,56,1,test,121,0.023964202493437232,0.027019243427384106,-1.9320271762380785
TSLA,PRICE_ONLY,5,2,test,121,0.020661124491758397,0.022745118913891808,-1.1265185661003856
TSLA,PRICE+TECH,30,2,test,121,0.019250811383115254,0.022081229073362303,-1.0041916192586116
TSLA,PRICE+TECH+LAG,35,2,test,121,0.019620438153067545,0.022492609535134798,-1.0795647323332371
TSLA,ALL_NO_MACRO,43,2,test,121,0.017912667872342487,0.02060515881340209,-0.7451979240962241
TSLA,ALL_NO_REGIME,48,2,test,121,0.018515746784652946,0.021179801975397882,-0.8438965252453612
TSLA,ALL_FULL,56,2,test,121,0.017894697642439002,0.020470206278752713,-0.7224125987870877
TSLA,PRICE_ONLY,5,3,test,121,0.011947604449191499,0.013394236798989899,-1.476996896894605
TSLA,PRICE+TECH,30,3,test,121,0.009673974772448845,0.010918897957372251,-0.6460655729991105
TSLA,PRICE+TECH+LAG,35,3,test,121,0.009824006873190917,0.011120774756705974,-0.7074956512929877
TSLA,ALL_NO_MACRO,43,3,test,121,0.01371903056642505,0.015858512053126588,-2.4722772147011165
TSLA,ALL_NO_REGIME,48,3,test,121,0.013033696540070718,0.014611194716192426,-1.947548596579082
TSLA,ALL_FULL,56,3,test,121,0.015322245450311248,0.017423152282661416,-3.1912443617871498
TSLA,PRICE_ONLY,5,4,test,121,0.013890687204739651,0.016850601157729142,-0.19809636218741788
TSLA,PRICE+TECH,30,4,test,121,0.014727107751770486,0.0177134092113169,-0.32393072895081754
TSLA,PRICE+TECH+LAG,35,4,test,121,0.015008070562260488,0.018051370449708434,-0.37493228160059755
TSLA,ALL_NO_MACRO,43,4,test,121,0.014060298419095106,0.0172429651333224,-0.2545409764493374
TSLA,ALL_NO_REGIME,48,4,test,121,0.01474828326473382,0.01785902342457258,-0.3457871115616076
TSLA,ALL_FULL,56,4,test,121,0.014305689757990153,0.017636245352081775,-0.3124211333309779
TSLA,PRICE_ONLY,5,5,test,121,0.011959909856364904,0.016539385926970126,-0.675456617275441
TSLA,PRICE+TECH,30,5,test,121,0.01038857302398387,0.01364149074635176,-0.13977228006642828
TSLA,PRICE+TECH+LAG,35,5,test,121,0.010334561214977958,0.013632547316884283,-0.13827828916186657
TSLA,ALL_NO_MACRO,43,5,test,121,0.009880628821612206,0.013104378920588756,-0.05178581631417156
